Id,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,last_flag,attack_class,protocol_type_tcp,protocol_type_udp,service_X11,service_Z39_50,service_aol,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_harvest,service_hostnames,service_http,service_http_2784,service_http_443,service_http_8001,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,attack_buffer_overflow,attack_ftp_write,attack_guess_passwd,attack_imap,attack_ipsweep,attack_land,attack_loadmodule,attack_multihop,attack_neptune,attack_nmap,attack_normal,attack_perl,attack_phf,attack_pod,attack_portsweep,attack_rootkit,attack_satan,attack_smurf,attack_spy,attack_teardrop,attack_warezclient,attack_warezmaster
service_pop_3,-0.004770406,-0.007320332,0.004317794,,,,-0.005956657,,0.029294448,-0.002927185,,,,,,,,,,-0.009498212,-0.015487364,-0.008155129,-0.007990322,-0.003255363,-0.004823164,0.001976567,0.019642695,-0.017164989,-0.009892075,-0.0454806,-0.045465847,0.006717371,-0.010798417,0.074653403,-0.008697633,-0.007182528,-0.003636283,-0.004751061,0.010763323,-0.015700964,0.021821744,-0.016843967,-0.001103496,-0.003803892,-0.0001826,-0.004005324,-0.003450166,-0.00350833,-0.003020809,-0.003070509,-0.002953264,-0.003001263,-0.003086901,-0.01274429,-0.002694497,-0.008907447,-0.007251321,-0.002848997,-0.00281638,-0.005465995,-0.005445566,-0.010996927,-0.002944714,-0.0001826,-0.002774322,-0.031452457,-0.000129118,-0.00297877,-0.0001826,-0.003292712,-0.003393512,-0.002691381,-0.002235296,-0.002618685,-0.002819361,-0.002678878,-0.002710028,-0.002746949,-0.002602617,-0.002408503,-0.002460156,-0.002453331,-0.003248946,-0.002224028,-0.001674665,-0.008676088,-0.00028872,-0.001140684,1,-0.00107282,-0.020994766,-0.00036521,-0.001140684,-0.001197791,-0.001041243,-0.011376743,-0.002022969,-0.002279819,-0.002524084,-0.003018024,-0.002825312,-0.0063225,-0.00022364,-0.00036521,-0.003310569,-0.00040832,-0.003175572,-0.003617258,-0.003398475,-0.003215083,-0.00340838,-0.013729704,0.019963275,-0.001310931,0.001171176,-0.007775253,0.000759156,-0.001455809,-0.000903995,0.010586771,-0.002127824,-0.000707287,-0.00036521,-0.000940184,-0.000428251,-0.007859024,-0.000547836,-0.000387365,-0.000341621,-0.007167371,-0.005018829,0.01561545,-0.00022364,-0.000258238,-0.001832012,0.002138872,-0.00040832,-0.004785464,-0.006712559,-0.0001826,-0.003869982,-0.003865611,-0.000577475
service_printer,-0.000270179,-0.003925525,-0.008248021,,,,-0.003294948,,-0.018251355,-0.002377487,,,,,,,,,,0.006807396,-0.00581544,0.024819982,0.025432077,0.008801654,0.00591062,-0.027292127,0.008146072,-0.008768585,0.017191042,-0.022382472,-0.025162366,0.006871626,-0.006849476,-0.007512792,0.024869181,0.025719466,0.008256908,0.006057235,0.00959807,0.018733506,0.011147448,-0.008604594,-0.000563711,-0.001943185,-9.33E-05,-0.002046085,-0.001762487,-0.0017922,-0.001543154,-0.001568543,-0.001508649,-0.001533169,-0.001576916,-0.00651031,-0.001376461,-0.004550292,-0.003704274,-0.001455385,-0.001438723,-0.002792256,-0.00278182,-0.005617684,-0.001504282,-9.33E-05,-0.001417238,-0.016067214,-6.60E-05,-0.001521679,-9.33E-05,-0.001682053,-0.001733546,-0.001374868,-0.001141882,-0.001337733,-0.001440246,-0.001368481,-0.001384394,-0.001403255,-0.001329524,-0.001230363,-0.001256749,-0.001253263,-0.001659696,-0.001136125,-0.000855488,-0.004432104,-0.00014749,-0.000582708,-0.00107282,1,-0.010724994,-0.000186564,-0.000582708,-0.000611881,-0.00053191,-0.00581171,-0.001033416,-0.001164626,-0.001289406,-0.001541731,-0.001443286,-0.003229794,-0.000114244,-0.000186564,-0.001691175,-0.000208587,-0.001622213,-0.001847845,-0.001736081,-0.001642397,-0.001741141,-0.007324852,0.031102184,-0.000669678,0.004136619,0.024960399,0.0050502,-0.000743687,-0.000461798,-0.026988483,-0.001086981,-0.000361312,-0.000186564,-0.000480285,-0.000218769,-0.004014714,-0.000279857,-0.000197882,-0.000174514,0.028509851,-0.002563825,-0.025089359,-0.000114244,-0.000131919,-0.000935867,0.005389227,-0.000208587,0.002047682,-0.003429052,-9.33E-05,-0.001976947,-0.001974714,-0.000294998
service_private,0.035888494,-0.076047021,-0.160552046,,,,-0.064481132,,-0.370493869,-0.046526692,,,,,,,,,,0.192815829,-0.10684075,0.324700825,0.322775109,0.182020629,0.182860706,-0.414865353,0.163984876,-0.171598528,0.243730571,-0.390511508,-0.423806292,0.247793662,-0.032184128,-0.120001909,0.322260751,0.327868054,0.173547201,0.186741996,-0.019291465,0.419929815,0.04040905,0.044677986,-0.011031659,-0.038027534,-0.001825459,-0.040041256,-0.034491338,-0.035072806,-0.030199049,-0.030695901,-0.029523806,-0.030003647,-0.030859772,-0.127404769,-0.026936912,-0.089047814,-0.072491516,-0.028481446,-0.028155374,-0.054643596,-0.054439367,-0.109936361,-0.02943833,-0.001825459,-0.027734914,-0.314430455,-0.001290789,-0.029778786,-0.001825459,-0.032917271,-0.033924962,-0.026905753,-0.022346275,-0.026179018,-0.028185171,-0.026780762,-0.027092173,-0.02746127,-0.026018382,-0.024077824,-0.024594201,-0.024525972,-0.032479737,-0.022233622,-0.016741638,-0.086734918,-0.002886338,-0.011403425,-0.020994766,-0.010724994,1,-0.003651004,-0.011403425,-0.011974325,-0.010409318,-0.11373339,-0.020223639,-0.022791372,-0.025233284,-0.030171211,-0.028244671,-0.063206085,-0.00223573,-0.003651004,-0.033095785,-0.004081979,-0.031746216,-0.036161759,-0.033974579,-0.032141215,-0.0340736,0.148325907,-0.037883136,0.04043708,0.150104581,0.316293502,-0.024306163,-0.014553733,-0.009037245,-0.414407648,0.078726225,-0.007070756,-0.003651004,-0.009399026,-0.004281233,-0.036913585,-0.005476723,-0.00387249,-0.003415188,0.354308061,0.040487918,-0.449718454,-0.00223573,-0.002581609,-0.018314637,0.200052505,-0.004081979,0.190878214,-0.067105503,-0.001825459,0.184330819,-0.038644539,-0.005773019
service_red_i,-0.001103292,-0.001218533,-0.002811527,,,,-0.001121667,,-0.006449316,-0.000809344,,,,,,,,,,-0.00547953,-0.002474745,-0.005078159,-0.005036079,-0.002983429,-0.002983982,0.006146648,-0.002786752,-0.002985003,-0.004159076,-0.00793883,-0.008520434,-0.002655499,-0.002762951,-0.002557506,-0.005096669,-0.004979829,-0.000262103,-0.002999566,0.000304852,-0.006747517,-0.016736045,-0.002929177,-0.000191899,-0.000661499,-3.18E-05,-0.000696529,-0.000599986,-0.000610101,-0.000525321,-0.000533964,-0.000513575,-0.000521922,-0.000536814,-0.002216241,-0.000468575,-0.001549011,-0.00126101,-0.000495443,-0.00048977,-0.00095054,-0.000946988,-0.001912373,-0.000512088,-3.18E-05,-0.000482456,-0.005469603,-2.25E-05,-0.00051801,-3.18E-05,-0.000572605,-0.000590134,-0.000468033,-0.00038872,-0.000455391,-0.000490289,-0.000465859,-0.000471276,-0.000477696,-0.000452597,-0.00041884,-0.000427823,-0.000426636,-0.000564994,-0.00038676,-0.000291225,-0.001508778,-5.02E-05,-0.000198366,-0.00036521,-0.000186564,-0.003651004,1,-0.000198366,-0.000208297,-0.000181073,-0.001978423,-0.000351796,-0.000396462,-0.00043894,-0.000524836,-0.000491324,-0.001099487,-3.89E-05,-6.35E-05,-0.00057571,-7.10E-05,-0.000552234,-0.000629044,-0.000590997,-0.000559105,-0.00059272,-0.002493527,-0.000892965,-0.000227972,-0.001115568,-0.004928561,-0.000429597,-0.000253166,-0.000157205,0.006575936,-0.00037003,-0.000122998,-6.35E-05,-0.000163499,-7.45E-05,-0.00136669,-9.53E-05,-6.74E-05,-5.94E-05,-0.005557172,-0.000872778,0.007435989,-3.89E-05,-4.49E-05,-0.000318588,-0.001229999,-7.10E-05,-0.001373321,-0.001167319,-3.18E-05,-0.000672993,-0.000672232,-0.000100423
service_remote_job,-0.000652902,-0.004174907,-0.00878143,,,,-0.003503377,,-0.020143581,-0.00252788,,,,,,,,,,0.022655822,-0.006859361,0.019484933,0.019728594,0.018994703,0.018613412,-0.027055487,0.007153206,-0.00932326,0.014630749,-0.024191241,-0.02711534,0.014205382,-0.005301668,-0.004395761,0.018440708,0.020011958,0.014866177,0.018930924,0.007337931,0.024731535,0.011852603,-0.009148895,-0.00059937,-0.002066105,-9.92E-05,-0.002175514,-0.001873977,-0.001905569,-0.001640769,-0.001667764,-0.001604082,-0.001630153,-0.001676668,-0.006922133,-0.001463531,-0.00483813,-0.003938596,-0.001547449,-0.001529733,-0.002968886,-0.00295779,-0.005973043,-0.001599438,-9.92E-05,-0.001506888,-0.017083579,-7.01E-05,-0.001617936,-9.92E-05,-0.001788455,-0.001843205,-0.001461839,-0.001214114,-0.001422354,-0.001531352,-0.001455048,-0.001471967,-0.001492021,-0.001413626,-0.001308192,-0.001336248,-0.001332541,-0.001764683,-0.001207993,-0.000909604,-0.004712466,-0.00015682,-0.000619569,-0.001140684,-0.000582708,-0.011403425,-0.000198366,1,-0.000650587,-0.000565557,-0.006179342,-0.001098787,-0.001238297,-0.00137097,-0.001639257,-0.001534584,-0.003434102,-0.000121471,-0.000198366,-0.001798154,-0.000221781,-0.00172483,-0.001964734,-0.001845901,-0.001746291,-0.001851281,0.016846284,-0.002789059,0.010452639,0.010461841,0.019560821,-0.001341789,-0.000790731,-0.00049101,-0.03016539,-0.00115574,-0.000384167,-0.000198366,-0.000510666,-0.000232607,0.003393474,-0.00029756,-0.000210399,-0.000185553,0.02345255,-0.002726005,-0.026676438,-0.000121471,-0.000140263,-0.000995068,0.019443681,-0.000221781,0.001431066,-0.003645964,-9.92E-05,-0.002102003,-0.002099628,-0.000313659
service_rje,-0.000958695,-0.004383924,-0.009221063,,,,-0.00367877,,-0.021152047,-0.002654435,,,,,,,,,,0.02024235,-0.0066452,0.020030333,0.020196611,0.020556561,0.020263046,-0.026816218,0.0065186,-0.009790019,0.014638105,-0.025247269,-0.028342481,0.01587189,-0.0069446,-0.001545507,0.019738512,0.020492583,0.016893922,0.020605863,0.005312311,0.025130743,0.01244599,-0.009606924,-0.000629377,-0.002169542,-0.000104146,-0.002284429,-0.001967796,-0.00200097,-0.001722913,-0.001751259,-0.001684389,-0.001711764,-0.001760608,-0.007268682,-0.001536801,-0.005080345,-0.004135777,-0.00162492,-0.001606317,-0.00311752,-0.003105868,-0.006272076,-0.001679512,-0.000104146,-0.001582329,-0.017938849,-7.36E-05,-0.001698936,-0.000104146,-0.001877992,-0.001935483,-0.001535024,-0.001274897,-0.001493562,-0.001608017,-0.001527893,-0.001545659,-0.001566717,-0.001484398,-0.001373685,-0.001403145,-0.001399253,-0.00185303,-0.00126847,-0.000955142,-0.00494839,-0.000164671,-0.000650587,-0.001197791,-0.000611881,-0.011974325,-0.000208297,-0.000650587,1,-0.000593871,-0.006488704,-0.001153797,-0.001300291,-0.001439606,-0.001721324,-0.001611412,-0.003606026,-0.000127553,-0.000208297,-0.001888177,-0.000232885,-0.001811181,-0.002063096,-0.001938314,-0.001833717,-0.001943963,0.019549092,-0.00292869,-0.000747687,0.009623335,0.020522692,-0.001408964,-0.000830318,-0.000515592,-0.031675587,-0.001213601,-0.0004034,-0.000208297,-0.000536232,-0.000244252,0.006463574,-0.000312457,-0.000220933,-0.000194843,0.025822566,-0.002862479,-0.028011964,-0.000127553,-0.000147286,-0.001044884,0.014110461,-0.000232885,0.000943935,-0.003828495,-0.000104146,-0.002207237,-0.002204744,-0.000329362
service_shell,-7.20E-05,-0.000692842,-0.007992468,,,,-0.003197966,,-0.016957884,-0.002307509,,,,,,,,,,0.005049012,-0.005677325,0.023346647,0.023176244,0.006788165,0.002833017,-0.023512146,0.010529594,-0.007165165,0.014007152,-0.021801837,-0.022720644,0.009747531,-0.003738391,-0.007291663,0.023349577,0.023450598,0.005480006,0.00348436,0.002967627,0.016826209,0.010819338,-0.008351329,-0.000547119,-0.00188599,-9.05E-05,-0.001985861,-0.001710611,-0.001739449,-0.001497733,-0.001522375,-0.001464244,-0.001488042,-0.001530502,-0.006318688,-0.001335946,-0.00441636,-0.003595244,-0.001412548,-0.001396376,-0.00271007,-0.002699941,-0.005452335,-0.001460005,-9.05E-05,-0.001375524,-0.015594297,-6.40E-05,-0.00147689,-9.05E-05,-0.001632544,-0.001682521,-0.001334401,-0.001108272,-0.001298358,-0.001397854,-0.001328202,-0.001343647,-0.001361952,-0.001290391,-0.001194149,-0.001219759,-0.001216375,-0.001610845,-0.001102685,-0.000830308,-0.004301651,-0.000143149,-0.000565557,-0.001041243,-0.00053191,-0.010409318,-0.000181073,-0.000565557,-0.000593871,1,-0.00564065,-0.001002999,-0.001130347,-0.001251454,-0.001496353,-0.001400805,-0.00313473,-0.000110882,-0.000181073,-0.001641398,-0.000202447,-0.001574466,-0.001793456,-0.001684982,-0.001594056,-0.001689893,-0.007109255,0.022724604,-0.000649966,0.004457659,0.02267424,0.005278562,-0.000721798,-0.000448206,-0.023263295,-0.001054987,-0.000350677,-0.000181073,-0.000466148,-0.000212329,-0.003896546,-0.00027162,-0.000192058,-0.000169378,0.023643166,-0.002488362,-0.021547718,-0.000110882,-0.000128036,-0.000908321,0.00576829,-0.000202447,0.00443937,-0.003328123,-9.05E-05,-0.001918758,-0.001916591,-0.000286315
service_smtp,-0.033144541,0.038582893,-0.064260339,,,,-0.030599387,,0.280871116,-0.022172695,,,,,,,,,,-0.169473878,-0.089117543,-0.134247814,-0.134961519,-0.082362632,-0.083750803,0.165907961,-0.032985616,0.286782517,-0.117861236,0.026525376,0.042542965,-0.00507701,-0.096899735,-0.051552986,-0.121803097,-0.139181545,-0.070079593,-0.087904969,0.100867143,-0.193595706,0.118213314,-0.091247571,-0.005977887,-0.020606539,-0.000989188,-0.021697745,-0.018690329,-0.019005417,-0.016364403,-0.01663364,-0.015998499,-0.016258518,-0.016722439,-0.069038698,-0.014596701,-0.04825365,-0.039282045,-0.015433661,-0.015256967,-0.02961053,-0.029499861,-0.059572835,-0.015952181,-0.000989188,-0.015029126,-0.170385059,-0.000699459,-0.016136669,-0.000989188,-0.017837366,-0.018383419,-0.014579817,-0.012109105,-0.01418601,-0.015273113,-0.014512086,-0.014680835,-0.014880843,-0.014098964,-0.013047405,-0.013327222,-0.013290249,-0.017600273,-0.01204806,-0.009072038,-0.047000327,-0.001564062,-0.006179342,-0.011376743,-0.00581171,-0.11373339,-0.001978423,-0.006179342,-0.006488704,-0.00564065,1,-0.010958881,-0.012350296,-0.013673531,-0.016349318,-0.015305356,-0.034250412,-0.001211508,-0.001978423,-0.0179341,-0.002211962,-0.01720279,-0.019595505,-0.018410305,-0.017416833,-0.018463963,-0.077319176,-0.003275693,-0.004726256,-0.033267787,-0.133117701,0.00745937,0.014576947,0.01231858,0.175320936,-0.010794213,-0.003831535,-0.001978423,-0.005093188,-0.002319935,-0.039925087,-0.002967753,-0.002098443,-0.001850638,-0.15567558,-0.02687444,0.212312249,-0.001211508,-0.001398934,-0.009924422,-0.03493822,-0.002211962,-0.039940873,-0.036363447,-0.000989188,-0.020964569,-0.020940885,-0.003128311
service_sql_net,-0.004534007,-0.007404138,-0.015573608,,,,-0.006213136,,-0.035724048,-0.00448312,,,,,,,,,,0.033629493,-0.009994236,0.044123236,0.04425261,0.019556498,0.019657445,-0.054569952,0.008195798,-0.016534527,0.032260182,-0.041503871,-0.046829663,0.004098015,-0.015984583,-0.014166535,0.044308446,0.044783281,0.020645265,0.020045497,0.001328086,0.031861688,0.021020242,-0.016225296,-0.001062965,-0.003664177,-0.000175894,-0.00385821,-0.003323443,-0.003379471,-0.002909856,-0.002957731,-0.002844792,-0.002891028,-0.00297352,-0.012276199,-0.00259553,-0.008580281,-0.006984984,-0.002744355,-0.002712936,-0.005265232,-0.005245553,-0.010593015,-0.002836556,-0.000175894,-0.002672422,-0.030297224,-0.000124375,-0.002869361,-0.000175894,-0.003171773,-0.00326887,-0.002592528,-0.002153195,-0.002522502,-0.002715807,-0.002580484,-0.00261049,-0.002646055,-0.002507024,-0.00232004,-0.002369796,-0.002363222,-0.003129614,-0.00214234,-0.001613155,-0.008357419,-0.000278116,-0.001098787,-0.002022969,-0.001033416,-0.020223639,-0.000351796,-0.001098787,-0.001153797,-0.001002999,-0.010958881,1,-0.002196083,-0.002431375,-0.002907174,-0.00272154,-0.006090278,-0.000215426,-0.000351796,-0.003188974,-0.000393323,-0.003058935,-0.003484398,-0.00327365,-0.003096995,-0.003283192,0.023489271,-0.004946313,-0.001262781,0.001694865,0.044393228,-0.002379624,-0.001402338,-0.000870792,-0.053497431,0.001839193,-0.000681309,-0.000351796,-0.000905651,-0.000412522,-0.007570366,-0.000527715,-0.000373137,-0.000329073,0.058696466,-0.003169549,-0.047309878,-0.000215426,-0.000248753,-0.001764723,0.003943672,-0.000393323,-0.005453862,-0.00646601,-0.000175894,-0.00372784,-0.003723629,-0.000556264
service_ssh,-0.005475095,-0.008259083,-0.015521745,,,,-0.006547335,,-0.035353069,-0.005052328,,,,,,,,,,0.042268125,-0.011089196,0.054068516,0.054265377,0.013554728,0.013251722,-0.057631731,0.005110313,-0.018633866,0.03044687,-0.04661124,-0.051456669,0.007588329,-0.019442039,-0.009662813,0.054228549,0.05487677,0.011580476,0.013572351,-0.008834783,0.037047324,0.023689118,-0.018285372,-0.001197927,-0.004129406,-0.000198226,-0.004348076,-0.003745411,-0.003808552,-0.003279312,-0.003333265,-0.003205987,-0.003258093,-0.003351059,-0.01383487,-0.002925076,-0.009669693,-0.007871846,-0.003092797,-0.003057389,-0.005933742,-0.005911565,-0.011937978,-0.003196705,-0.000198226,-0.003011731,-0.034143969,-0.000140167,-0.003233675,-0.000198226,-0.003574483,-0.003683908,-0.002921693,-0.00242658,-0.002842777,-0.003060625,-0.00290812,-0.002941936,-0.002982016,-0.002825333,-0.002614608,-0.002670682,-0.002663273,-0.003526971,-0.002414347,-0.001817973,-0.009418535,-0.000313427,-0.001238297,-0.002279819,-0.001164626,-0.022791372,-0.000396462,-0.001238297,-0.001300291,-0.001130347,-0.012350296,-0.002196083,1,-0.00274008,-0.003276289,-0.003067086,-0.006863542,-0.000242778,-0.000396462,-0.003593868,-0.000443262,-0.003447318,-0.003926802,-0.003689296,-0.003490211,-0.003700049,0.01025368,0.011771961,0.004173376,2.68E-05,0.054338208,-0.002681757,-0.001580388,-0.000981353,-0.058008869,0.001142636,-0.000767813,-0.000396462,-0.001020639,-0.000464899,0.001070407,-0.000594717,-0.000420513,-0.000370855,0.061114163,-0.00397017,-0.051713198,-0.000242778,-0.000280337,-0.001988784,0.003993957,-0.000443262,-0.005705473,-0.007286979,-0.000198226,-0.004201152,-0.004196406,-0.000626892
service_sunrpc,-0.006355693,-0.009237823,-0.019431382,,,,-0.00693042,,-0.044573335,-0.005593645,,,,,,,,,,0.058096039,-0.012095832,0.061768802,0.061888285,0.015837712,0.014216968,-0.071203595,0.003597165,-0.020630333,0.040036837,-0.051912494,-0.058528874,0.001833017,-0.023061243,-0.01767576,0.062001662,0.062570677,0.016408228,0.014565991,-0.010034138,0.038314368,0.026227215,-0.020244502,-0.001326275,-0.004571838,-0.000219465,-0.004813937,-0.004146701,-0.004216608,-0.003630663,-0.003690397,-0.003549482,-0.003607171,-0.003710098,-0.015317164,-0.003238475,-0.010705722,-0.00871525,-0.003424165,-0.003384964,-0.006569495,-0.006544941,-0.013217035,-0.003539206,-0.000219465,-0.003334414,-0.037802219,-0.000155184,-0.003580137,-0.000219465,-0.00395746,-0.004078609,-0.003234729,-0.002686568,-0.003147357,-0.003388546,-0.003219702,-0.003257141,-0.003301515,-0.003128045,-0.002894742,-0.002956824,-0.002948621,-0.003904858,-0.002673024,-0.002012754,-0.010427655,-0.000347008,-0.00137097,-0.002524084,-0.001289406,-0.025233284,-0.00043894,-0.00137097,-0.001439606,-0.001251454,-0.013673531,-0.002431375,-0.00274008,1,-0.003627316,-0.003395699,-0.007598915,-0.000268789,-0.00043894,-0.003978922,-0.000490754,-0.00381667,-0.004347527,-0.004084574,-0.003864159,-0.004096479,-0.017233583,0.089192977,-0.001575587,-0.002445257,0.062238297,-0.002969086,-0.001749714,-0.001086498,-0.065865956,0.000562771,-0.000850078,-0.00043894,-0.001129992,-0.000514709,-0.009445639,-0.000658436,-0.000465568,-0.000410589,0.075288758,-0.004696212,-0.059029117,-0.000268789,-0.000310372,-0.002201867,-0.000829264,-0.000490754,-0.006900046,-0.00806772,-0.000219465,-0.004651272,-0.004646017,-0.000694058
service_supdup,-0.008057475,-0.011046098,-0.02323393,,,,-0.009269244,,-0.053295937,-0.006688271,,,,,,,,,,0.065682138,-0.014735118,0.078549422,0.07916681,0.012895123,0.011998,-0.08677971,0.005947882,-0.024667505,0.048100148,-0.062080423,-0.070014873,-0.000798199,-0.02869754,-0.021134748,0.078272354,0.079998432,0.012125604,0.012349764,-0.010518287,0.045606903,0.031359646,-0.024206169,-0.001585815,-0.005466506,-0.000262412,-0.005755981,-0.004958173,-0.00504176,-0.004341151,-0.004412574,-0.004244084,-0.004313062,-0.004436131,-0.018314596,-0.003872215,-0.012800736,-0.010420747,-0.004094244,-0.004047371,-0.007855086,-0.007825728,-0.015803491,-0.004231797,-0.000262412,-0.003986929,-0.045199774,-0.000185553,-0.004280738,-0.000262412,-0.004731899,-0.004876756,-0.003867736,-0.003212305,-0.003763267,-0.004051654,-0.003849768,-0.003894534,-0.003947592,-0.003740175,-0.003461218,-0.003535447,-0.003525639,-0.004669003,-0.003196111,-0.002406632,-0.012468254,-0.000414915,-0.001639257,-0.003018024,-0.001541731,-0.030171211,-0.000524836,-0.001639257,-0.001721324,-0.001496353,-0.016349318,-0.002907174,-0.003276289,-0.003627316,1,-0.004060207,-0.009085954,-0.000321389,-0.000524836,-0.004757561,-0.00058679,-0.004563559,-0.005198298,-0.004883888,-0.00462034,-0.004898123,0.018049817,-0.007379298,-0.001883916,-0.003046433,0.079697356,-0.003550109,-0.002092118,-0.001299115,-0.079811663,-0.000444956,-0.00101643,-0.000524836,-0.001351122,-0.000615433,-0.011294066,-0.000787286,-0.000556675,-0.000490938,0.090314659,-0.006093807,-0.070580586,-0.000321389,-0.00037111,-0.002632752,-0.000527838,-0.00058679,-0.009178747,-0.009646501,-0.000262412,-0.005561484,-0.005555201,-0.000829879
service_systat,-0.00740337,-0.010340762,-0.02175036,,,,-0.00867737,,-0.0498928,-0.006261201,,,,,,,,,,0.069033597,-0.014157206,0.070030223,0.070188222,0.016960805,0.016651033,-0.082652771,0.004962867,-0.023092396,0.044421196,-0.058505067,-0.065902657,-0.000641642,-0.02643844,-0.019785218,0.07026589,0.070954827,0.015143122,0.017051376,-0.01037753,0.043268823,0.02935722,-0.022660519,-0.001484555,-0.00511745,-0.000245656,-0.005388441,-0.004641576,-0.004719826,-0.004063953,-0.004130816,-0.003973084,-0.004037658,-0.004152868,-0.017145144,-0.00362496,-0.011983363,-0.009755345,-0.003832812,-0.003788931,-0.00735351,-0.007326027,-0.014794381,-0.003961582,-0.000245656,-0.003732349,-0.042313607,-0.000173704,-0.004007398,-0.000245656,-0.00442975,-0.004565358,-0.003620767,-0.003007188,-0.003522969,-0.003792941,-0.003603947,-0.003645854,-0.003695524,-0.003501352,-0.003240206,-0.003309696,-0.003300515,-0.004370871,-0.002992028,-0.00225296,-0.011672111,-0.000388421,-0.001534584,-0.002825312,-0.001443286,-0.028244671,-0.000491324,-0.001534584,-0.001611412,-0.001400805,-0.015305356,-0.00272154,-0.003067086,-0.003395699,-0.004060207,1,-0.008505784,-0.000300867,-0.000491324,-0.004453773,-0.000549321,-0.004272159,-0.004866368,-0.004572035,-0.004325315,-0.00458536,0.021980217,-0.006908104,0.002758307,-0.001098868,0.070507681,-0.003323422,-0.001958528,-0.001216162,-0.074715402,-7.30E-05,-0.000951527,-0.000491324,-0.001264848,-0.000576135,-0.010572899,-0.000737015,-0.00052113,-0.000459589,0.083729408,-0.0055576,-0.066073762,-0.000300867,-0.000347413,-0.002464641,0.001630381,-0.000549321,-0.008307297,-0.009030537,-0.000245656,-0.005206363,-0.005200482,-0.000776888
